user ID,item ID,timestamp
0,140508,1379462400
0,1865,1379462400
0,17595,1379376000
0,177998,1379376000
0,87808,1379376000
0,149926,1379376000
0,98083,1379376000
0,10515,1379376000
0,65309,1379376000
0,3076,1379376000
0,76676,1377475200
0,1275,1377475200
0,125796,1377475200
0,100825,1377475200
0,152641,1377388800
0,72122,1377388800
0,76016,1377388800
0,142223,1377388800
0,30608,1377129600
0,141333,1377129600
0,85897,1377129600
0,119048,1377129600
0,77683,1376006400
0,178565,1376006400
0,170978,1376006400
0,126383,1376006400
0,178454,1375920000
0,174038,1375920000
0,70259,1375920000
0,114929,1375920000
0,168395,1375315200
0,30463,1375315200
0,164089,1375315200
0,98455,1375315200
0,178566,1373760000
0,176996,1373760000
0,178567,1373760000
0,10058,1373760000
0,178375,1373587200
0,86825,1373587200
0,72598,1373587200
0,125627,1373587200
0,19010,1373328000
0,178568,1373328000
0,141144,1373328000
0,32441,1373328000
0,20757,1373241600
0,82702,1373241600
0,173351,1373241600
0,5573,1373241600
0,108845,1372723200
0,172159,1372723200
0,17135,1372723200
0,89169,1372723200
0,178569,1406073600
0,16183,1406073600
0,178570,1406073600
0,11939,1406073600
0,78249,1406073600
0,31247,1405555200
0,163983,1405555200
0,96606,1405555200
0,96415,1405555200
0,98567,1405555200
0,63796,1405468800
0,5872,1405468800
0,111145,1405468800
0,178571,1405468800
0,123742,1405468800
0,33247,1405468800
0,51318,1405468800
0,168754,1405468800
0,164300,1405468800
0,160925,1405468800
0,110607,1405382400
0,61693,1405382400
0,5933,1405382400
0,97146,1405382400
0,126388,1405382400
0,130231,1405296000
0,80196,1405296000
0,74778,1405296000
0,58822,1405296000
0,178572,1405296000
0,108910,1405036800
0,53025,1405036800
0,73956,1405036800
0,175961,1405036800
0,154202,1405036800
0,10787,1404691200
0,178676,1404691200
0,30997,1404691200
0,94903,1404691200
0,35902,1404691200
0,164467,1404691200
0,27453,1404691200
0,91498,1404691200
0,56810,1404691200
0,67078,1404691200
0,117637,1404691200
0,137403,1404691200
0,126721,1404691200
0,166398,1404691200
0,18815,1404691200
0,23490,1404604800
0,84748,1404604800
0,12931,1404604800
0,68138,1404604800
0,101786,1404604800
0,178455,1404432000
0,15248,1404432000
0,16464,1404432000
0,25453,1404432000
0,4569,1404432000
0,142529,1404345600
0,25247,1404345600
0,24631,1404345600
0,18181,1404345600
0,178456,1404345600
0,123473,1404345600
0,34570,1404345600
0,178677,1404345600
0,178375,1404345600
0,17135,1404345600
0,177533,1404086400
0,38733,1404086400
0,113809,1404086400
0,65331,1404086400
0,51646,1404086400
0,139947,1403568000
0,50914,1403568000
0,85991,1403568000
0,17135,1403568000
0,103820,1403568000
0,15030,1403568000
0,62164,1403568000
0,75536,1403568000
0,101448,1403568000
0,10737,1403568000
0,34702,1403222400
0,156678,1403222400
0,111037,1403222400
0,61139,1403222400
0,165619,1403222400
0,178100,1402358400
0,69685,1402358400
0,21745,1402358400
0,178000,1402358400
0,136481,1402358400
0,115935,1401926400
0,146574,1401926400
0,148316,1401926400
0,25546,1401926400
0,74096,1401926400
0,178649,1401926400
0,42582,1401926400
0,123473,1401926400
0,85772,1401926400
0,39020,1401926400
0,154804,1401926400
0,40056,1401926400
0,88714,1401926400
0,40099,1401926400
0,98074,1401926400
0,22525,1401235200
0,16664,1401235200
0,122473,1401235200
0,168971,1401235200
0,61418,1401235200
0,178678,1401148800
0,178679,1401148800
0,57957,1401148800
0,34294,1401148800
0,13628,1401148800
0,34635,1400976000
0,113698,1400976000
0,84431,1400976000
0,1363,1400976000
0,140519,1400976000
0,107789,1400716800
0,27239,1400716800
0,30368,1400716800
0,52749,1400716800
0,105834,1400716800
0,156826,1400457600
0,93010,1400457600
0,96131,1400457600
0,54904,1400457600
0,52448,1400457600
0,178573,1399248000
0,5072,1399248000
0,58278,1399248000
0,149226,1399248000
0,63973,1399248000
0,26369,1398988800
0,173688,1398988800
0,54669,1398988800
0,34318,1398988800
0,39333,1398988800
0,77528,1398902400
0,125670,1398902400
0,103984,1398902400
0,31195,1398902400
0,146261,1398902400
0,1737,1398816000
0,22350,1398816000
0,178574,1398816000
0,178575,1398816000
0,152877,1398816000
0,148081,1398729600
0,88426,1398729600
0,8643,1398729600
0,104048,1398729600
0,89966,1398729600
0,166301,1398556800
0,44622,1398556800
0,96419,1398556800
0,71959,1398556800
0,66757,1398556800
0,19452,1398297600
0,25678,1398297600
0,178352,1398297600
0,90959,1398297600
0,19952,1398297600
0,92625,1398038400
0,44564,1398038400
0,77067,1398038400
0,69319,1398038400
0,82167,1398038400
0,175609,1397606400
0,61075,1397606400
0,141315,1397606400
0,31236,1397606400
0,108845,1397606400
0,130177,1397606400
0,144029,1397606400
0,70094,1397606400
0,24870,1397606400
0,51232,1397606400
0,137153,1397606400
0,101754,1397606400
0,93792,1397606400
0,17785,1397606400
0,45198,1397606400
0,50661,1397606400
0,128258,1397606400
0,92009,1397606400
0,140459,1397606400
0,106125,1397606400
0,112693,1397001600
0,11876,1397001600
0,178680,1397001600
0,14893,1397001600
0,123391,1397001600
0,162421,1396051200
0,145083,1396051200
0,36443,1396051200
0,12851,1396051200
0,161517,1396051200
0,81110,1395878400
0,56312,1395878400
0,140126,1395878400
0,91826,1395878400
0,104811,1395878400
0,168953,1395273600
0,100764,1395273600
0,178457,1395273600
0,49473,1395273600
0,56985,1395273600
0,160629,1395014400
0,111530,1395014400
0,66268,1395014400
0,138222,1395014400
0,156034,1395014400
0,94585,1394668800
0,18396,1394668800
0,108845,1394668800
0,169688,1394668800
0,146080,1394668800
0,76899,1394496000
0,78564,1394496000
0,164051,1394496000
0,123879,1394496000
0,118756,1394496000
0,121084,1393977600
0,17789,1393977600
0,32625,1393977600
0,33044,1393977600
0,19952,1393977600
0,71350,1393977600
0,11651,1393977600
0,178576,1393977600
0,149226,1393977600
0,139947,1393977600
0,99222,1393891200
0,130115,1393891200
0,156896,1393891200
0,82861,1393891200
0,22605,1393891200
0,19582,1393804800
0,41453,1393804800
0,145866,1393804800
0,83081,1393804800
0,6907,1393804800
0,98455,1393545600
0,92244,1393545600
0,178577,1393545600
0,44253,1393545600
0,1022,1393545600
0,10011,1393027200
0,58449,1393027200
0,101132,1393027200
0,73712,1393027200
0,44124,1393027200
0,888,1392940800
0,173587,1392940800
0,178681,1392940800
0,117020,1392940800
0,142066,1392940800
0,22670,1392681600
0,68467,1392681600
0,33738,1392681600
0,81714,1392681600
0,38364,1392681600
0,44520,1392681600
0,69622,1392681600
0,142643,1392681600
0,57344,1392681600
0,10013,1392681600
0,78263,1392422400
0,31836,1392422400
0,22624,1392422400
0,30693,1392422400
0,149241,1392422400
0,49106,1392249600
0,128817,1392249600
0,107999,1392249600
0,50678,1392249600
0,54837,1392249600
0,1318,1392249600
0,10436,1392249600
0,178578,1392249600
0,19136,1392249600
0,46722,1392249600
0,167834,1392163200
0,110848,1392163200
0,178579,1392163200
0,162192,1392163200
0,108845,1392163200
0,172233,1391040000
0,46002,1391040000
0,46061,1391040000
0,134459,1391040000
0,177769,1391040000
0,126671,1390953600
0,95258,1390953600
0,178580,1390953600
0,8590,1390953600
0,138882,1390953600
0,156826,1390867200
0,80201,1390867200
0,111519,1390867200
0,149132,1390867200
0,152411,1390867200
0,109244,1390521600
0,44194,1390521600
0,16875,1390521600
0,86643,1390521600
0,111843,1390521600
0,40921,1390348800
0,154003,1390348800
0,53777,1390348800
0,12894,1390348800
0,121840,1390348800
0,103820,1390176000
0,116597,1390176000
0,52371,1390176000
0,136039,1390176000
0,22106,1390176000
0,155968,1390089600
0,178682,1390089600
0,111342,1390089600
0,120764,1390089600
0,145389,1390089600
0,86310,1389571200
0,76883,1389571200
0,146105,1389571200
0,133134,1389571200
0,99074,1389571200
0,103300,1389484800
0,178581,1389484800
0,49965,1389484800
0,68106,1389484800
0,159507,1389484800
0,8539,1389484800
0,91020,1389484800
0,162381,1389484800
0,38041,1389484800
0,168632,1389484800
0,164111,1389312000
0,36754,1389312000
0,61392,1389312000
0,178582,1389312000
0,155954,1389312000
0,97789,1389225600
0,147182,1389225600
0,54584,1389225600
0,96510,1389225600
0,177779,1389225600
0,150627,1388707200
0,85253,1388707200
0,99115,1388707200
0,87004,1388707200
0,94291,1388707200
0,163006,1388361600
0,134534,1388361600
0,4721,1388361600
0,136148,1388361600
0,26600,1388361600
0,11786,1388188800
0,2367,1388188800
0,110431,1388188800
0,150823,1388188800
0,157021,1388188800
0,35606,1388016000
0,45284,1388016000
0,158211,1388016000
0,44641,1388016000
0,142402,1388016000
0,18184,1387756800
0,51035,1387756800
0,25546,1387756800
0,71653,1387756800
0,76129,1387756800
0,145124,1387584000
0,147945,1387584000
0,126068,1387584000
0,77462,1387584000
0,160931,1387584000
0,160688,1387497600
0,133278,1387497600
0,151153,1387497600
0,117496,1387497600
0,59245,1387497600
0,167349,1387238400
0,105340,1387238400
0,89616,1387238400
0,163059,1387238400
0,53604,1387238400
0,54964,1386979200
0,7839,1386979200
0,134493,1386979200
0,64951,1386979200
0,71468,1386979200
0,97870,1386979200
0,82118,1386979200
0,98242,1386979200
0,172159,1386979200
0,30910,1386979200
0,146921,1386806400
0,33845,1386806400
0,130963,1386806400
0,5154,1386806400
0,119595,1386806400
0,79622,1386288000
0,4634,1386288000
0,87947,1386288000
0,172363,1386288000
0,163293,1386288000
0,66102,1386201600
0,135377,1386201600
0,27411,1386201600
0,21706,1386201600
0,134390,1386201600
0,35563,1384732800
0,165445,1384732800
0,75032,1384732800
0,97930,1384732800
0,53213,1384732800
0,82692,1384560000
0,156826,1384560000
0,78737,1384560000
0,79138,1384560000
0,69979,1384560000
0,63439,1384473600
0,40699,1384473600
0,52749,1384473600
0,44239,1384473600
0,112797,1384473600
0,12181,1384387200
0,141473,1384387200
0,152329,1384387200
0,115434,1384387200
0,173910,1384387200
0,178583,1384214400
0,17291,1384214400
0,161904,1384214400
0,125757,1384214400
0,157844,1384214400
0,59770,1383782400
0,126572,1383782400
0,54022,1383782400
0,92544,1383782400
0,121146,1383782400
0,123905,1382745600
0,111169,1382745600
0,101810,1382745600
0,118955,1382745600
0,146974,1382745600
0,77211,1382572800
0,178584,1382572800
0,49263,1382572800
0,67976,1382572800
0,3158,1382572800
0,177836,1382313600
0,155039,1382313600
0,178683,1382313600
0,178684,1382313600
0,178685,1382313600
0,58952,1381795200
0,80231,1381795200
0,65417,1381795200
0,4035,1381795200
0,178585,1381795200
0,39689,1381795200
0,50862,1381795200
0,112693,1381795200
0,70601,1381795200
0,52545,1381795200
0,74168,1381536000
0,169181,1381536000
0,78064,1381536000
0,124403,1381536000
0,88486,1381536000
0,37221,1381449600
0,146857,1381449600
0,131599,1381449600
0,91772,1381449600
0,165211,1381449600
0,107062,1381276800
0,136740,1381276800
0,17352,1381276800
0,75843,1381276800
0,175161,1381276800
0,23940,1380412800
0,111786,1380412800
0,75873,1380412800
0,88505,1380412800
0,106829,1380412800
0,19452,1380326400
0,11000,1380326400
0,168650,1380326400
0,38514,1380326400
0,123701,1380326400
0,7731,1380067200
0,72239,1380067200
0,75502,1380067200
0,10562,1380067200
0,43750,1380067200
0,176292,1379808000
0,119048,1379808000
0,141146,1379808000
0,64198,1379808000
0,27987,1379808000
0,103707,1379376000
0,24702,1379376000
0,76044,1379376000
0,87032,1379376000
0,19245,1379376000
0,41457,1378771200
0,74370,1378771200
0,109148,1378771200
0,123106,1378771200
0,178458,1378771200
0,92114,1378425600
0,153108,1378425600
0,101132,1378425600
0,77854,1378425600
0,54348,1378425600
0,78573,1378166400
0,101545,1378166400
0,129770,1378166400
0,38178,1378166400
0,88264,1378166400
0,19859,1377734400
0,121158,1377734400
0,106061,1377734400
0,178586,1377734400
0,1450,1377734400
0,106357,1377648000
0,26105,1377648000
0,109880,1377648000
0,156826,1377648000
0,91826,1377648000
0,109959,1376870400
0,53720,1376870400
0,36356,1376870400
0,95040,1376870400
0,49178,1376870400
0,28813,1376697600
0,168341,1376697600
0,102537,1376697600
0,156826,1376697600
0,88719,1376697600
0,97724,1376092800
0,163247,1376092800
0,156532,1376092800
0,160253,1376092800
0,150425,1376092800
0,34992,1375920000
0,69336,1375920000
0,31071,1375920000
0,140333,1375920000
0,145947,1375920000
0,144422,1375747200
0,157672,1375747200
0,45284,1375747200
0,159125,1375747200
0,114437,1375747200
0,89859,1375660800
0,134084,1375660800
0,143944,1375660800
0,66021,1375660800
0,94759,1375660800
0,152641,1374624000
0,59461,1374624000
0,73870,1374624000
0,127090,1374624000
0,12635,1374624000
0,153846,1374364800
0,105742,1374364800
0,172482,1374364800
0,178587,1374364800
0,75621,1374364800
0,178459,1374192000
0,178460,1374192000
0,178461,1374192000
0,178462,1374192000
0,161103,1374192000
0,69355,1374192000
0,154558,1374192000
0,73203,1374192000
0,57210,1374192000
0,9018,1374192000
0,141474,1374019200
0,118809,1374019200
0,123484,1374019200
0,59407,1374019200
0,60754,1374019200
0,45361,1373846400
0,178463,1373846400
0,14927,1373846400
0,178464,1373846400
0,90870,1373846400
